studyID	enter	check	reference	journal	year	family	genus	epithet	species	where	population	lat	lon	environment	trait	mean	vp	sd	n	se	logmean
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	S	38.05	-119.99	greenhouse	ovary_length	5.14	0.54	0.73	230	0.0485	1.637
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	S	38.05	-119.99	greenhouse	pistil_length	18.43	3.99	2.00	230	0.1317	2.914
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	S	38.05	-119.99	greenhouse	style_length	13.29	2.13	1.46	230	0.0962	2.587
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	S	38.05	-119.99	greenhouse	stamen_height_high	15.5	3.44	1.85	230	0.1223	2.741
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	S	38.05	-119.99	greenhouse	stamen_height_low	13.27	2.76	1.66	230	0.1095	2.586
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	S	38.05	-119.99	greenhouse	corolla_width	22.43	19.12	4.37	230	0.2883	3.110
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	S	38.05	-119.99	greenhouse	corolla_length	21.41	10.23	3.20	230	0.2109	3.064
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	S	38.05	-119.99	greenhouse	mean_magnitude	2.93	1.74	1.32	230	0.0870	1.075
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	S	38.05	-119.99	greenhouse	days_to_first_flower	41.46	67.99	8.25	230	0.5437	3.725
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	T	38.05	-119.99	greenhouse	ovary_length	5.22	0.95	0.97	250	0.0616	1.652
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	T	38.05	-119.99	greenhouse	pistil_length	19.52	3.79	1.95	250	0.1231	2.971
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	T	38.05	-119.99	greenhouse	style_length	14.39	2.2	1.48	250	0.0938	2.667
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	T	38.05	-119.99	greenhouse	stamen_height_high	16.62	2.69	1.64	250	0.1037	2.811
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	T	38.05	-119.99	greenhouse	stamen_height_low	14.51	2.15	1.47	250	0.0927	2.675
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	T	38.05	-119.99	greenhouse	corolla_width	24.03	15.06	3.88	250	0.2454	3.179
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	T	38.05	-119.99	greenhouse	corolla_length	22.87	5.53	2.35	250	0.1487	3.130
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	T	38.05	-119.99	greenhouse	mean_magnitude	2.95	1.74	1.32	250	0.0834	1.082
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	T	38.05	-119.99	greenhouse	days_to_first_flower	51.71	44.73	6.69	250	0.4230	3.946
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	301	39.18	-122.84	greenhouse	ovary_length	3.39	0.06	0.24	55	0.0330	1.221
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	301	39.18	-122.84	greenhouse	pistil_length	5.4	0.17	0.41	55	0.0556	1.686
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	301	39.18	-122.84	greenhouse	style_length	2.01	0.03	0.17	55	0.0234	0.698
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	301	39.18	-122.84	greenhouse	stamen_height_high	7.01	0.2	0.45	55	0.0603	1.947
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	301	39.18	-122.84	greenhouse	stamen_height_low	6.17	0.19	0.44	55	0.0588	1.820
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	301	39.18	-122.84	greenhouse	corolla_width	6.34	0.39	0.62	55	0.0842	1.847
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	301	39.18	-122.84	greenhouse	corolla_length	8.12	0.31	0.56	55	0.0751	2.094
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	301	39.18	-122.84	greenhouse	mean_magnitude	-1.62	0.04	0.20	55	0.0270	NA
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	301	39.18	-122.84	greenhouse	days_to_first_flower	39.08	33.29	5.77	55	0.7780	3.666
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	305	39.35	-123.6	greenhouse	ovary_length	4.37	0.03	0.17	30	0.0316	1.475
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	305	39.35	-123.6	greenhouse	pistil_length	6.3	0.06	0.24	30	0.0447	1.841
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	305	39.35	-123.6	greenhouse	style_length	1.93	0.01	0.10	30	0.0183	0.658
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	305	39.35	-123.6	greenhouse	stamen_height_high	8.04	0.2	0.45	30	0.0816	2.084
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	305	39.35	-123.6	greenhouse	stamen_height_low	7.02	0.24	0.49	30	0.0894	1.949
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	305	39.35	-123.6	greenhouse	corolla_width	8.16	0.38	0.62	30	0.1125	2.099
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	305	39.35	-123.6	greenhouse	corolla_length	9.58	0.39	0.62	30	0.1140	2.260
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	305	39.35	-123.6	greenhouse	mean_magnitude	-1.73	0.16	0.40	30	0.0730	NA
1	ØO	ØO	Carr_&_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	305	39.35	-123.6	greenhouse	days_to_first_flower	48.57	8.46	2.91	30	0.5310	3.883
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QCA2	NA	NA	field	herkogamy	2.30	3.136441	1.77	120	0.1617	0.833
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QFP1	NA	NA	field	herkogamy	3.00	2.340900	1.53	276	0.0921	1.099
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QLL3	NA	NA	field	herkogamy	4.80	10.342656	3.22	227	0.2135	1.569
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QMT1	NA	NA	field	herkogamy	2.30	0.804609	0.90	35	0.1516	0.833
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QOR1	NA	NA	field	herkogamy	2.80	2.547216	1.60	261	0.0988	1.030
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QCA2	NA	NA	field	pistil_length	22.00	3.920400	1.98	120	0.1807	3.091
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QFP1	NA	NA	field	pistil_length	21.90	4.796100	2.19	276	0.1318	3.086
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QLL3	NA	NA	field	pistil_length	23.90	5.712100	2.39	227	0.1586	3.174
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QMT1	NA	NA	field	pistil_length	21.00	6.350400	2.52	35	0.4260	3.045
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QOR1	NA	NA	field	pistil_length	22.10	4.884100	2.21	261	0.1368	3.096
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QCA2	NA	NA	field	spur_length	29.10	5.419584	2.33	120	0.2125	3.371
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QFP1	NA	NA	field	spur_length	28.30	8.008900	2.83	276	0.1703	3.343
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QLL3	NA	NA	field	spur_length	29.00	8.410000	2.90	227	0.1925	3.367
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QMT1	NA	NA	field	spur_length	28.10	5.053504	2.25	35	0.3800	3.336
2	ØO	NA	Herlihy_and_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	QOR1	NA	NA	field	spur_length	28.70	6.671889	2.58	261	0.1599	3.357
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	upper_bract_width	16.74	6.120000	2.47	17	0.6000	2.818
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	upper_bract_length	18.20	4.957200	2.23	17	0.5400	2.901
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	lower_bract_width	15.51	7.182500	2.68	17	0.6500	2.741
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	lower_bract_length	17.44	5.331200	2.31	17	0.5600	2.859
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	gland_anther_distance	3.32	0.205700	0.45	17	0.1100	1.200
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	gland_stigma_distance	4.07	0.244800	0.49	17	0.1200	1.404
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	mean_magnitude	3.27	0.749700	0.87	17	0.2100	1.185
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	central_male_flower_diameter	2.26	0.042500	0.21	17	0.0500	0.815
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	gland_width	5.31	0.382500	0.62	17	0.1500	1.670
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	gland_heigth	2.02	0.137700	0.37	17	0.0900	0.703
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	gland_depth	2.41	2.720000	1.65	17	0.4000	0.880
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	number_of_bractlets	20.06	12.282500	3.50	17	0.8500	2.999
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	peduncle_length	1.66	0.287300	0.54	17	0.1300	0.507
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	style_length	5.36	0.491300	0.70	17	0.1700	1.679
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	stigma_width	1.05	0.015300	0.12	17	0.0300	0.049
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	gland_area	10.84	7.182500	2.68	17	0.6500	2.383
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	gland_ratio	38.18	40.842500	6.39	17	1.5500	3.642
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	upper_bract_ratio	109.90	89.149700	9.44	17	2.2900	4.700
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	lower_bract_ratio	114.50	215.451200	14.68	17	3.5600	4.741
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	upper_bract_shape	86.15	13.770000	3.71	17	0.9000	4.456
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	lower_bract_shape	78.99	5.142500	2.27	17	0.5500	4.369
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	GSD_shape	87.66	122.100800	11.05	17	2.6800	4.473
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	SL_shape	94.34	11.995200	3.46	17	0.8400	4.547
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Puerto_Ayacucho	NA	NA	greenhouse	SW_shape	96.35	166.547300	12.91	17	3.1300	4.568
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	upper_bract_width	20.43	5.64	2.38	392	0.1200	3.017
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	upper_bract_length	17.72	3.18	1.78	392	0.0900	2.875
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	lower_bract_width	20.44	8.82	2.97	392	0.1500	3.017
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	lower_bract_length	18.75	5.64	2.38	392	0.1200	2.931
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	gland_anther_distance	4.63	0.35	0.59	392	0.0300	1.533
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	gland_stigma_distance	4.78	0.63	0.79	392	0.0400	1.564
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	mean_magnitude	3.85	0.98	0.99	392	0.0500	1.348
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	central_male_flower_diameter	2.80	0.04	0.20	392	0.0100	1.030
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	gland_width	6.36	0.63	0.79	392	0.0400	1.850
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	gland_heigth	2.74	0.35	0.59	392	0.0300	1.008
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	gland_depth	2.97	0.04	0.20	392	0.0100	1.089
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	number_of_bractlets	21.47	22.58	4.75	392	0.2400	3.067
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	peduncle_length	3.18	0.35	0.59	392	0.0300	1.157
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	style_length	6.39	0.63	0.79	392	0.0400	1.855
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	stigma_width	1.32	0.04	0.20	392	0.0100	0.278
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	gland_area	17.73	26.50	5.15	392	0.2600	2.875
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	gland_ratio	42.87	30.73	5.54	392	0.2800	3.758
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	upper_bract_ratio	87.22	37.67	6.14	392	0.3100	4.468
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	lower_bract_ratio	92.42	50.80	7.13	392	0.3600	4.526
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	upper_bract_shape	88.93	15.68	3.96	392	0.2000	4.488
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	lower_bract_shape	85.33	10.04	3.17	392	0.1600	4.447
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	GSD_shape	85.60	62.72	7.92	392	0.4000	4.450
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	SL_shape	96.63	11.33	3.37	392	0.1700	4.571
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Tulum	NA	NA	greenhouse	SW_shape	97.81	37.67	6.14	392	0.3100	4.583
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	upper_bract_width	21.54	7.74	2.78	92	0.2900	3.070
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	upper_bract_length	20.05	7.21	2.69	92	0.2800	2.998
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	lower_bract_width	22.34	10.64	3.26	92	0.3400	3.106
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	lower_bract_length	21.26	10.64	3.26	92	0.3400	3.057
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	gland_anther_distance	4.96	0.45	0.67	92	0.0700	1.601
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	gland_stigma_distance	4.88	0.59	0.77	92	0.0800	1.585
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	mean_magnitude	4.22	1.32	1.15	92	0.1200	1.440
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	central_male_flower_diameter	2.74	0.08	0.29	92	0.0300	1.008
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	gland_width	7.11	0.59	0.77	92	0.0800	1.962
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	gland_heigth	3.05	0.33	0.58	92	0.0600	1.115
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	gland_depth	3.44	0.75	0.86	92	0.0900	1.235
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	number_of_bractlets	21.39	23.00	4.80	92	0.5000	3.063
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	peduncle_length	4.00	0.92	0.96	92	0.1000	1.386
3	ØO	NA	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	South_America	Chetumal	NA	NA	greenhouse	style_length	6.49	0.75	0.86	92	0.0900	1.870
